date,"A - Agriculture, sylviculture et pêche",Administration/Armée,Autres services non financiers,Consulting,H - Transports et entreposage,IT Consulting,IT producers,K - Activités financières et d'assurance,Recherche,"industrie manufacturière, énergétique et minière"
2022-12-01,0.006912915465563521,0.01830402044179339,0.5389277927705338,0.14516594281644687,0.0369799488775835,0.03568328042161816,0.06267764982246132,0.07355314792606113,0.0038625696644186748,0.07793273179351964
2023-01-01,0.007255121431286191,0.018672951613650214,0.5200332450179367,0.15480463330869149,0.03725491531441331,0.036634524687047414,0.06724413800460304,0.07646889120212941,0.004073176921518627,0.0775584024987236
2023-02-01,0.007501296702678746,0.01830453164655613,0.507933298010336,0.1594423740589923,0.03584685375004891,0.03804116048032094,0.06857218443620401,0.07723768406882264,0.00409193475363057,0.08302868209240966
2023-03-01,0.007767292079575184,0.018640929636011064,0.5045657381240616,0.16281994796018193,0.035116072454383064,0.03661341920730261,0.06948103917734427,0.07557986291990634,0.004356638861758361,0.08505905957947552
2023-04-01,0.007746058595262509,0.015328976916832927,0.5105990137641092,0.16245632601621787,0.032502062073224654,0.034780487678989676,0.07007011031850405,0.07448789810548266,0.004166741301575459,0.08786232522980104
2023-05-01,0.007679118240152721,0.016209339420063446,0.5186566496390319,0.1546903345532666,0.031945425539877455,0.0336502678805537,0.06972141068472751,0.07418663055559423,0.004087633440186946,0.0891731900465455
2023-06-01,0.008130399233873348,0.018321202721818114,0.5227102386645615,0.15398917861171832,0.03195506470106099,0.031772581805056634,0.07010042155067409,0.07386781006569876,0.0040606952423072416,0.08509240740323107
2023-07-01,0.008115511993426585,0.018641601257608817,0.5192824976380556,0.15507455309558343,0.031606991126414574,0.035847186270514315,0.06951857478122861,0.07550581691835385,0.003648256923815396,0.08275900999499891
2023-08-01,0.00834759177204241,0.021879065289837928,0.5140661211100452,0.15638789698545277,0.031179493545978845,0.039307914308918626,0.06858989543852759,0.07746159648722821,0.0033149868578264924,0.07946543820414184
2023-09-01,0.008335842170572805,0.02819372443627403,0.50650130554687,0.15579942732725172,0.030332128205496862,0.041907639412746556,0.06967098502640409,0.07819958486485018,0.0031161146333119286,0.07794324837622185
2023-10-01,0.007838520929356906,0.03234601840874048,0.4995928802474217,0.15332684669250624,0.029243560965505854,0.04511165873204806,0.07326540058764153,0.07865726284411419,0.0031781212194680252,0.07743972937319701
2023-11-01,0.007549080009647612,0.03569891925683437,0.4877071244451982,0.15950482972608623,0.027906476430374732,0.04446739907149331,0.07760932200205795,0.07830955589340488,0.0031610529459265785,0.07808624021897614
2023-12-01,0.007026298802599004,0.039525919585164104,0.4775988571214981,0.16396606617639695,0.026684087100060337,0.048163818972063524,0.08012800567315,0.07527403968677682,0.0033901702996374243,0.07824273658265374
2024-01-01,0.006673626488887205,0.04156004059279437,0.4734180542012687,0.16812819041364874,0.02613234395851634,0.044673696760762646,0.08139619996240421,0.0756846608150818,0.003384351036201082,0.07894883577043489
2024-02-01,0.006598839430291259,0.045163420938715976,0.47263731618375804,0.1656350903770127,0.02839053468390689,0.04184351104489057,0.08062359598156463,0.07713802254168067,0.0034711561508439367,0.07849851266733532
2024-03-01,0.006629877324985777,0.04592033480700744,0.4802796850176043,0.15272397432080181,0.028942858201330433,0.04158253372357874,0.08067687481333838,0.07974945665452021,0.003825751306542234,0.0796686538302907
2024-04-01,0.0069657017887456985,0.05931328256869041,0.476798115355525,0.14357308507024566,0.029612367397473603,0.03482781928036964,0.08145349681472992,0.08174785459601883,0.003987219627622187,0.08172105750057904
2024-05-01,0.0066137524318033445,0.05984672841445681,0.4768779440060563,0.14123708233908314,0.031482283092264335,0.0370567294596587,0.08031450083214733,0.0827266544888744,0.0042347049895763095,0.07960961994607929
2024-06-01,0.00641482676033555,0.050520119707074464,0.4802083635365324,0.1484392730499307,0.029996808568225924,0.03897009637294018,0.078319113901165,0.08231905993705031,0.004169537521779176,0.08064280064496629
2024-07-01,0.006839201329400647,0.05061063793500996,0.4838946672659583,0.15377244577847615,0.0294343734164376,0.03813624607345281,0.07514767304649929,0.07955265638875408,0.003874654763678943,0.07873744400233218
2024-08-01,0.006693473240294795,0.030565651940103713,0.5014412643923014,0.16188503765380058,0.029027014675778392,0.040567918586654636,0.0714163224195215,0.07901839539134224,0.0035482967007850223,0.07583662499941769
2024-09-01,0.006700866099211062,0.038814539455403155,0.5093147340769754,0.16084698411111586,0.026588782165962922,0.04002111239351924,0.06727425436457793,0.07424749907521178,0.003275045347906465,0.07291618291011624
2024-10-01,0.006592305669666341,0.04372620332238294,0.5083734853885207,0.15720134664754531,0.024786169830819712,0.039367626701558106,0.0705779471005543,0.07409553329097457,0.0031002073593444195,0.07217917468863358
2024-11-01,0.006610971158986324,0.03921936558263009,0.5217438756463393,0.15559115893927306,0.02376409014465904,0.0385470147277754,0.06951280714056089,0.07224495071631826,0.003018329139255476,0.06974743680420223
2024-12-01,0.006704455429694408,0.0442273680773946,0.5293738549604186,0.15081168716406126,0.022810489357973366,0.03661702018481089,0.07234366614762636,0.06788481837448727,0.0030957998332510825,0.06613084047028224
2025-01-01,0.006989069803709779,0.025107535505938403,0.5434470411848384,0.15489394467979722,0.022987521836633742,0.03633321249751598,0.07046072112509875,0.06908820802564136,0.0030782774975391123,0.06761446784328726
