date,sql,spark,airflow,hadoop,postgresql,hive,docker,kubernetes
2022-10-01,30.39658293594834,14.098792334982658,2.5629705759269097,7.314289184915312,4.362826604456573,2.3196523071774293,13.450697628994805,9.41729963268263
2022-11-01,28.33054773814822,12.944257364615783,2.226958449392646,7.165258159862432,3.921715418445327,2.382453033749224,13.238799074547162,8.279380346282531
2022-12-01,26.33033934260726,11.559126853020281,1.908455413660587,6.423432241677898,3.678250329364009,2.2273227709842196,12.715399676716965,7.801859071275065
2023-01-01,26.087046476326915,10.927721056140422,1.59855627549669,6.010014661444576,3.696808346580345,2.074634820890187,12.674716017965329,8.254641563413552
2023-02-01,26.4357436830535,11.481080288812722,1.7974844312811415,6.231724307680187,3.821051258321137,1.9784452991801063,13.376485564574716,9.74326476788789
2023-03-01,27.662055019770925,11.990598055310182,1.86925544086941,6.630412970962758,4.3706846480560495,1.9021621632522998,13.219125158483347,10.780630814137186
2023-04-01,28.96197738254211,12.168686658538315,2.0837429763955284,6.853058291885196,4.663742718352654,2.123148273585657,13.425627743049507,10.831928074849635
2023-05-01,31.050075551775464,12.976976646451192,1.931967151228054,7.437212586995795,4.465005302624612,2.156447426514523,12.624959061537947,10.484149752519183
2023-06-01,32.357959783312396,13.153540186038684,1.9861920347942552,7.407688302231989,5.008418476277306,2.317126069229094,13.345351609774806,10.464688674674873
2023-07-01,33.231539558097985,14.689739637860647,2.2912371539553567,8.09899443444145,5.06831841530104,2.7705873263697045,13.027296972606988,10.433521987651588
2023-08-01,33.09081437915955,15.681261498703822,2.201998140254622,8.276126675499958,5.125053934285836,3.377883251249958,12.983303138354662,10.19320074923853
2023-09-01,32.360342199172614,17.29723540251584,2.250699066510782,8.783054304046418,4.353410178954284,3.7032721808098557,12.30705897047308,9.133856532760309
2023-10-01,30.262174271565435,15.22289151082128,1.695107230697492,7.702950719879446,3.702360953900589,3.0480305704178994,11.07897224614499,7.591260285267676
2023-11-01,30.12871103878028,14.29939852738856,1.8131784278990564,7.444514652725277,3.506615365008741,3.0543346001431853,9.810630617000054,6.453415715383973
2023-12-01,29.68023361192763,13.001110478662174,1.8416758088219198,6.999899848087093,3.338894910906054,3.183951719824595,8.94384301146318,6.233929376669112
2024-01-01,31.628445855977112,13.710213753653925,1.9349528567650514,7.560098778868039,3.4168070189306197,3.347500772395285,9.470346403047712,6.415004063834416
2024-02-01,32.47790584853678,12.80570318556393,1.9657074984950431,6.79528983013001,3.3045024458506314,3.185403525005669,10.21495148744985,6.413721648902538
2024-03-01,32.63039496084693,12.234012408246377,1.8758200421789537,6.042021474693541,3.1734814407007437,2.94966404294424,9.008886337480373,5.692655454206471
2024-04-01,31.311999320055666,11.239836202936056,1.7827948254463508,5.395033556199838,2.788322001556838,2.7789444280105986,7.900440781186564,5.341634462756961
2024-05-01,29.774488203513577,10.63226767638421,1.5767343016733568,5.379170561782435,3.1517678693712528,2.4341675621852814,6.527963642228092,4.5381206171462125
2024-06-01,29.33410633602896,10.335682768863109,1.2973428926796862,6.209801303098778,2.981103861400813,2.0111086446201636,7.410692684694974,4.768638241482509
2024-07-01,28.339412143316885,11.044143346224445,1.6033164406188793,7.186693732499354,3.5613696973920104,1.905097215116524,7.850197828743205,5.079884344705915
2024-08-01,29.29876384153962,12.19719847357971,1.9735429879909065,7.948053461275329,3.572731714261141,2.0210185517813213,8.219574512943202,5.7316378739261715
2024-09-01,28.959328950896452,11.445076921688308,2.1512517387721544,7.497567366370362,3.595666202097815,2.0269421768073626,8.266605860319775,5.924748049775127
2024-10-01,30.296428762572532,9.932961416352464,1.8511052646143809,5.831779544650336,3.1863755555190334,1.726879402168317,8.461458339918018,6.10687820252675
2024-11-01,29.941204011420595,7.379139349535264,1.4128312136865044,4.143564397364922,2.4702852314936745,1.1737074613333405,8.11114706173335,5.992846940922538
2024-12-01,31.57533063632723,6.4244048386510215,1.3351597917406957,3.409271440132632,2.0470039212494284,0.7350129372617188,7.087542027433129,5.09911336693818
2025-01-01,33.10283447152337,6.733587393987424,1.7157865723674763,3.912799820584089,3.1169140680826524,0.7236169258657076,7.684430039705754,5.333871201696016
